"regulation_type","name","total_count","genes_in_term","regulated_count","regulated_genes","gene_set","expected_count","fold_enrichment","p_value","p_adj"
"up","G1/S transition of mitotic cell cycle",73,"ACVR1B;BCAT1;BCL2;BTN2A2;CACUL1;CAMK2A;CCNA1;CCNA2;CCNB1;CCNB2;CCNB3;CCND1;CCND2;CCND3;CCNE1;CCNE2;CCNF;CCNG1;CCNG2;CCNI;CCNI2;CCNJ;CCNJL;CCNO;CCNP;CDC25A;CDC7;CDK1;CDK2;CDK3;CDK4;CDK6;CDKN1A;CDKN1B;CDKN3;CUL1;CUL2;CUL3;CUL4A;CUL4B;CUL5;DBF4;E2F3;EIF4E;EIF4EBP1;EZH2;GPR132;GSPT1;HINFP;ID4;IQGAP3;ITGB1;LATS1;LATS2;MNAT1;PHF8;PIAS1;PLK2;PLK3;PPP3CA;PPP6C;RB1;RCC1;RPS6;RPS6KB1;SKP2;SPDYA;TAF10;TRIM71;USP26;USP29;USP37;ZNF324",4,"CDK6;PLK2;PPP3CA;USP37","up",6.27000643232812,0.637957878220988,0.882810774464123,1
"up","GDP metabolic process",7,"CARD11;CASK;DLG1;DLG2;LRGUK;MPP1;TJP2",1,"DLG1","up",0.601233493510916,1.66324732536186,0.46672020389786,1
"up","GMP metabolic process",9,"CARD11;CASK;DLG1;DLG2;GMPR2;GUK1;LRGUK;MPP1;TJP2",1,"DLG1","up",0.773014491656892,1.29363680861478,0.554417209557209,1
"up","GMP salvage",5,"ADA;ADK;AMPD1;APRT;HPRT1",1,"ADA","up",0.42945249536494,2.32854625550661,0.361772266029451,1
"up","GPI anchor biosynthetic process",28,"CWH43;GPAA1;MPPE1;PGAP1;PGAP2;PGAP3;PGAP4;PIGA;PIGB;PIGC;PIGF;PIGG;PIGH;PIGK;PIGL;PIGM;PIGN;PIGO;PIGP;PIGQ;PIGS;PIGT;PIGU;PIGV;PIGW;PIGX;PIGZ;SLC30A5",3,"GPAA1;PIGQ;PIGS","up",2.40493397404366,1.2474354940214,0.436322459565114,1
"up","Golgi lumen acidification",10,"ATP6AP1;ATP6AP2;ATP6V0A2;ATP6V0B;ATP6V0C;ATP6V1A;ATP6V1D;ATP6V1F;ATP6V1H;RNASEK",1,"ATP6AP1","up",0.85890499072988,1.1642731277533,0.592701574973754,1
"up","Golgi organization",100,"AP5Z1;ARFGEF1;ARHGAP21;ARHGEF7;ARL1;ATL2;ATL3;ATP8B1;ATP8B2;ATP8B3;ATP8B4;BAG5;BHLHA15;BLZF1;CDC42;CLASP1;CLASP2;COG1;COG2;COG3;COG4;COG5;COG6;COG7;COG8;CORO7;CSNK1A1;CSNK1D;CUL7;DYM;DYNC2H1;FAM174B;FBXW8;GAK;GARIN4;GBF1;GOLGA2;GOLGA5;GOLGA6A;GOLGA6B;GOLGA6C;GOLGA6D;GOLGA8A;GOLGA8B;GOLGA8H;GOLGA8K;GOLGA8M;GOLGA8N;GOLGA8O;GOLGA8Q;GOLGA8R;GOLGA8S;GOLGB1;GOLPH3;GOLPH3L;GORASP1;GORASP2;HACE1;HIKESHI;HOOK1;HTT;KIFC3;LRRK2;LYSMD3;MYO18A;NAGLU;NSFL1C;OBSL1;OPTN;PI4K2A;PI4K2B;PLEKHM2;PRKD1;SEC23IP;STX17;SURF4;SYNE1;TANGO2;TBC1D20;TJAP1;TMED1;TMED10;TMED2;TMED3;TMED4;TMED6;TMED7;TMED9;TRAPPC11;TRAPPC12;TRAPPC8;TRIP11;UBXN2A;UBXN2B;USP6NL;VMP1;VPS13B;VPS51;ZFP69B;ZW10",1,"TMED1","up",8.5890499072988,0.11642731277533,0.999876359917195,1
"up","Golgi to endosome transport",13,"AP2A1;AP4M1;CORO7;DOP1A;DOP1B;EPS15;GBF1;KIF16B;KLHL20;SORT1;SYS1;VPS13A;VPS13C",1,"SORT1","up",1.11657648794884,0.895594713656388,0.688931220928704,1
"up","Golgi to lysosome transport",9,"ANKFY1;AP1G1;AP4M1;CCDC91;EHD3;GAK;LAMP1;LAPTM5;SORT1",1,"SORT1","up",0.773014491656892,1.29363680861478,0.554417209557209,1
"up","HRI-mediated signaling",7,"ATAD3A;ATF4;DDIT3;DELE1;EIF2AK1;EIF2S1;OMA1",1,"OMA1","up",0.601233493510916,1.66324732536186,0.46672020389786,1
"up","ISG15-protein conjugation",6,"HERC5;ISG15;UBA7;UBE2E1;UBE2E2;UBE2L6",1,"UBA7","up",0.515342994437928,1.94045521292217,0.416600337332553,1
"up","JNK cascade",76,"ARHGEF6;ATF2;BECN1;CARD9;CASR;CDC42EP5;DAXX;DUSP9;FGF12;FGF14;GPS1;GPS2;HACD3;IL1B;IRAK1;IRAK4;LRRK2;MAP1LC3A;MAP2K1;MAP2K2;MAP2K3;MAP2K4;MAP2K5;MAP2K6;MAP2K7;MAP3K10;MAP3K11;MAP3K12;MAP3K13;MAP3K15;MAP3K20;MAP3K5;MAP3K6;MAP3K7;MAP4K1;MAP4K2;MAP4K3;MAPK1;MAPK10;MAPK11;MAPK12;MAPK13;MAPK14;MAPK15;MAPK3;MAPK4;MAPK6;MAPK7;MAPK8;MAPK8IP1;MAPK8IP2;MAPK9;MINK1;MYD88;NFKB1;NLK;NOD1;NOD2;NOX1;PAFAH1B1;PBK;PTGER4;RIPK2;SH2D3A;SH2D3C;SMAD3;STK3;STRADB;TLR3;TLR4;TLR7;TNF;TNFRSF19;TNFSF11;TRIB1;WNT5A",3,"MAP2K6;MAPK10;WNT5A","up",6.52767792954709,0.459581497797357,0.964016225523838,1
"up","Kit signaling pathway",47,"ALK;AXL;CSF1R;DDR1;DDR2;EGFR;EPHA1;EPHA10;EPHA2;EPHA3;EPHA4;EPHA5;EPHA6;EPHA7;EPHA8;EPHB1;EPHB2;EPHB3;EPHB4;ERBB2;ERBB4;FER;FGFR1;FGFR2;FGFR3;FGFR4;FLT1;FLT3;FLT4;IGF1R;INSR;INSRR;KDR;LTK;MST1R;MUSK;NTRK1;NTRK2;NTRK3;PDGFRA;PDGFRB;RABGEF1;RET;ROR2;TEK;TIE1;TYRO3",4,"DDR1;EPHB3;PDGFRA;PDGFRB","up",4.03685345643044,0.990870747024089,0.582914631021335,1
"up","L-alpha-amino acid transmembrane transport",11,"SLC22A2;SLC25A26;SLC38A1;SLC38A10;SLC38A11;SLC38A8;SLC43A2;SLC47A1;SLC7A10;SLC7A2;SLC7A9",1,"SLC43A2","up",0.944795489802868,1.05843011613937,0.627697881601923,1
"up","L-arginine transmembrane transport",14,"SLC11A1;SLC22A2;SLC25A15;SLC25A2;SLC25A29;SLC38A4;SLC38A9;SLC47A1;SLC66A1;SLC7A1;SLC7A2;SLC7A3;SLC7A6;SLC7A7",1,"SLC38A4","up",1.20246698702183,0.831623662680931,0.71566222215871,1
"up","L-ascorbic acid metabolic process",11,"ATP1A2;CLSTN3;ERO1A;GCLC;GSTO1;GSTO2;SELENON;SLC23A1;SLC23A2;SLC2A1;SLC2A3",1,"CLSTN3","up",0.944795489802868,1.05843011613937,0.627697881601923,1
"up","L-aspartate import across plasma membrane",6,"SLC1A1;SLC1A2;SLC1A3;SLC1A4;SLC1A5;SLC1A6",1,"SLC1A3","up",0.515342994437928,1.94045521292217,0.416600337332553,1
"up","L-glutamate import",6,"GNAT2;SLC17A6;SLC17A8;SLC1A1;SLC1A3;VPS54",1,"SLC1A3","up",0.515342994437928,1.94045521292217,0.416600337332553,1
"up","L-glutamate import across plasma membrane",9,"ARL6IP5;GRM1;NTSR1;PSEN1;SLC1A1;SLC1A2;SLC1A3;SLC1A6;SLC7A11",2,"ARL6IP5;SLC1A3","up",0.773014491656892,2.58727361722956,0.177486382314186,1
"up","L-glutamate transmembrane transport",22,"ARL6IP5;PRAF2;SLC17A6;SLC17A7;SLC17A8;SLC1A1;SLC1A2;SLC1A3;SLC1A4;SLC1A6;SLC1A7;SLC25A12;SLC25A13;SLC25A18;SLC25A22;SLC38A6;SLC3A1;SLC7A11;SLC7A13;TTYH1;TTYH2;TTYH3",2,"ARL6IP5;SLC1A3","up",1.88959097960574,1.05843011613937,0.574801230178322,1
"up","L-leucine transport",10,"LLGL2;SLC3A2;SLC43A1;SLC43A2;SLC6A15;SLC6A17;SLC7A5;SLC7A6;SLC7A7;SLC7A8",1,"SLC43A2","up",0.85890499072988,1.1642731277533,0.592701574973754,1
"up","L-phenylalanine catabolic process",7,"FAH;GSTZ1;HPD;IL4I1;PAH;QDPR;TAT",1,"IL4I1","up",0.601233493510916,1.66324732536186,0.46672020389786,1
"up","L-proline biosynthetic process",6,"ALDH18A1;NOXRED1;OAT;PYCR1;PYCR2;PYCR3",1,"ALDH18A1","up",0.515342994437928,1.94045521292217,0.416600337332553,1
"up","L-serine metabolic process",6,"AGXT;CBS;PSPH;SHMT1;SHMT2;SRR",1,"SRR","up",0.515342994437928,1.94045521292217,0.416600337332553,1
"up","Leydig cell differentiation",10,"AMH;AR;DHH;NR0B1;NR5A1;PDGFRA;PLEKHA1;SF1;SGPL1;TMF1",1,"PDGFRA","up",0.85890499072988,1.1642731277533,0.592701574973754,1
"up","MAPK cascade",112,"ABCC9;ADRA1A;ADRA2B;AKAP13;AR;ASH1L;BANK1;BRAP;CAMKK2;CAV1;CAV3;CCL3;CCR5;CD36;CTNNB1;DUSP19;DUSP5;DUSP6;DUSP7;DUSP9;EGFR;EPGN;FGF13;FGF8;FGFR1;FGFR3;HSF1;IGFBP3;IGFBP4;IL31RA;IQGAP1;ITPKB;KSR1;KSR2;LRRK2;MAP2K1;MAP2K2;MAP2K3;MAP2K4;MAP2K5;MAP2K6;MAP3K1;MAP3K11;MAP3K14;MAP3K19;MAP3K2;MAP3K20;MAP3K21;MAP3K3;MAP3K4;MAP3K5;MAP3K7;MAP3K8;MAP3K9;MAP4K4;MAP4K5;MAPK12;MAPK3;MAPK7;MAPK8IP2;MAPK8IP3;MAPKAPK2;MAPKAPK3;MAPKAPK5;MBP;MEF2A;MEF2C;MEN1;MINK1;NENF;NF1;NPR2;NRTN;P2RX7;PABPN1;PAK1;PAK3;PEA15;PLVAP;POU4F2;PPP1CB;PPP1CC;PPP5C;PRKCE;PTK2B;PTPN3;PTPN6;PTPN7;PTPRC;RAPGEF2;RASGRP3;RBX1;RCE1;RET;RHBDD3;RIPK1;RIT2;SBK2;SCG2;SH3RF1;SHANK3;SMAD1;SORBS3;SPAG9;STUB1;TAOK3;TNIK;USP17L2;YWHAE;ZDHHC9;ZFP36;ZFP36L1",6,"CAV1;IGFBP4;MAP2K6;MAP3K14;PAK3;SCG2","up",9.61973589617466,0.623717747010699,0.92665687306799,1
"up","N-acylethanolamine metabolic process",5,"GDE1;GDPD1;GDPD3;NAAA;NAPEPLD",1,"GDE1","up",0.42945249536494,2.32854625550661,0.361772266029451,1
"up","N-acylphosphatidylethanolamine metabolic process",8,"NAAA;NAPEPLD;PLA2G4E;PLAAT1;PLAAT2;PLAAT3;PLAAT4;PLAAT5",1,"PLAAT4","up",0.687123992583904,1.45534140969163,0.512536006530206,1
"up","N-glycan processing",9,"ENGASE;FUT8;GANAB;HEXA;HEXB;MAN1A2;MAN2A1;MAN2A2;PRKCSH",1,"MAN2A1","up",0.773014491656892,1.29363680861478,0.554417209557209,1
"up","NAD biosynthesis via nicotinamide riboside salvage pathway",9,"NAMPT;NAXD;NNMT;NUDT12;PARP10;PARP16;PARP9;PTGIS;SLC22A13",1,"PARP10","up",0.773014491656892,1.29363680861478,0.554417209557209,1
"up","NAD metabolic process",8,"CD38;GPD1L;KMO;LDHB;NADK;NMRK1;NMRK2;QPRT",1,"GPD1L","up",0.687123992583904,1.45534140969163,0.512536006530206,1
"up","NADH metabolic process",9,"MDH1;MDH1B;MDH2;ME1;NUDT12;NUDT13;NUDT17;PC;VCP",2,"MDH1B;PC","up",0.773014491656892,2.58727361722956,0.177486382314186,1
"up","NADP metabolic process",12,"DCXR;FMO2;G6PD;GCK;IDH1;IDH2;MDH1;ME1;NOCT;NOX1;PC;TP53I3",3,"G6PD;IDH2;PC","up",1.03068598887586,2.91068281938326,0.077420767543526,1
"up","Notch signaling pathway",106,"ADAM10;ADAM17;AGXT;ANGPT4;ANXA4;APP;ASCL1;ATOH1;BMP2;CDH6;CDK6;CDKN1B;CEBPA;CFAP58;CHAC1;CNTN1;CNTN6;DLL1;DLL3;DLL4;DLX1;DLX2;DNER;DTX1;DTX2;DTX3;DTX3L;DTX4;EPN1;ETV2;FBXW7;FOXA1;FOXC1;FOXC2;GOT1;GRIP2;GSX2;HES1;HES7;HEY1;HEY2;HEYL;HNF1B;HOXD3;IFT172;IFT74;IL17A;IL2RA;ITGB1BP1;JAG1;JAG2;KCNA5;KRT19;MAML1;MAML2;MAML3;MECP2;MESP1;MESP2;MIB1;MIB2;NCSTN;NEURL1;NEURL1B;NEUROD4;NFKBIA;NKAP;NLE1;NOTCH1;NOTCH2;NOTCH2NLA;NOTCH2NLB;NOTCH2NLC;NOTCH3;NR0B2;NR1H4;NRARP;NRIP2;ONECUT1;PERP;PGAM2;PLN;POFUT1;PSEN1;PSEN2;RBPJ;RIPPLY2;RITA1;S1PR3;SEL1L;SIX1;SNAI1;SNAI2;SORBS2;SOX9;SPEN;SUSD5;TBX2;TGFB1;TGFBR2;TIMP4;TMEM100;TP63;TSPEAR;WDR12;ZNF423",3,"ADAM10;CDK6;TGFBR2","up",9.10439290173673,0.32951126257169,0.995642448603346,1
"up","O-glycan processing",22,"CHST4;GALNT1;GALNT10;GALNT11;GALNT12;GALNT13;GALNT14;GALNT15;GALNT2;GALNT3;GALNT4;GALNT5;GALNT6;GALNT7;GALNT8;GALNT9;GCNT1;GCNT4;GXYLT1;GXYLT2;POFUT1;XXYLT1",4,"GALNT10;GALNT5;GALNT7;GXYLT2","up",1.88959097960574,2.11686023227873,0.114683637829124,1
"up","PML body organization",6,"HABP4;HIPK2;PML;SERBP1;SUMO1;SUMO1P1",1,"PML","up",0.515342994437928,1.94045521292217,0.416600337332553,1
"up","Peyer's patch development",5,"ADA;CACNB4;RORC;STAT5B;TOX",1,"ADA","up",0.42945249536494,2.32854625550661,0.361772266029451,1
"up","RISC complex assembly",9,"ADAR;AGO1;AGO2;AGO3;AGO4;CLP1;DHX9;PRKRA;TARBP2",1,"AGO4","up",0.773014491656892,1.29363680861478,0.554417209557209,1
"up","RNA catabolic process",30,"DIS3L;EXOSC1;EXOSC10;EXOSC2;EXOSC3;EXOSC4;EXOSC5;EXOSC6;EXOSC7;EXOSC8;EXOSC9;HNRNPD;ISG20;MTREX;NCBP1;OAS2;PABPC4;PNPT1;PPP1R8;RNASE2;RNASE6;RNASEH1;RNASEH2A;RNASEH2B;RNASEH2C;RNASET2;SECISBP2;SIDT2;SUPV3L1;XRN2",2,"OAS2;SIDT2","up",2.57671497218964,0.776182085168869,0.74201800071753,1
"up","RNA processing",71,"ADAD1;ADAD2;ADAR;ADARB1;ADARB2;AEN;ATXN1;BICD1;CELF2;CHERP;DDX17;DDX20;DDX54;DEDD2;DHX8;DIS3L;DKC1;DNTTIP2;DUSP11;ELAVL4;EXOSC1;EXOSC10;EXOSC2;EXOSC3;EXOSC4;EXOSC5;EXOSC6;EXOSC7;EXOSC8;EXOSC9;FASTKD2;HNRNPD;HNRNPDL;HNRNPF;HNRNPH1;HNRNPH3;HNRNPK;HNRNPL;HNRNPU;HNRNPUL1;ISG20;ISG20L2;M1AP;MPHOSPH10;MRPL44;NOVA1;NSUN7;NUFIP1;PABPC4;PABPN1;PRPF4;RBM3;RBM39;RBM4;RBM5;RBM6;RBMS1;RBMS2;RNASEL;RNGTT;RTCA;SETX;SNRNP40;SYNCRIP;TFIP11;TMTC1;U2SURP;XRN2;ZCCHC8;ZFC3H1;ZNF830",2,"NOVA1;RNASEL","up",6.09822543418215,0.327964261338959,0.987028495806549,1
"up","RNA secondary structure unwinding",9,"AGO1;AGO2;AGO3;AGO4;DDX39B;DDX3X;DHX36;DHX9;IGHMBP2",1,"AGO4","up",0.773014491656892,1.29363680861478,0.554417209557209,1
"up","RNA splicing",157,"ACIN1;AFF2;AKAP17A;AKAP8L;ALYREF;ARGLU1;ARL6IP4;ARMC7;ARVCF;BCAS2;BRDT;C1QBP;CCAR2;CDK12;CELF3;CLASRP;CRIPT;DDX23;DDX39B;DDX47;DHX15;DHX16;DHX8;ECD;ELAVL4;ESRP1;FAM50A;FMR1;FUS;GEMIN2;HABP4;HNRNPC;HNRNPH3;IVNS1ABP;KHSRP;LGALS3;LUC7L3;MBNL1;MBNL2;MBNL3;MPHOSPH10;NCBP1;NCBP2;NOL3;NONO;NOVA1;NSRP1;PDCD7;PPARGC1A;PPIG;PPIL2;PPP1R8;PPP1R9B;PPP4R2;PRKRIP1;PRMT1;PRPF18;PRPF3;PRPF38B;PRPF4;PRPF6;PRPF8;PTBP1;PTBP3;PUS1;PUS7;RBFOX1;RBFOX2;RBFOX3;RBM11;RBM15B;RBM23;RBM24;RBM25;RBM28;RBM38;RBM39;RBM47;RBM48;RBM8A;RBMXL1;RNPS1;RP9;RPUSD4;RRAGC;RRP1B;RSRC1;SAP18;SCAF1;SCAF11;SCNM1;SF3B1;SF3B2;SF3B3;SF3B4;SFPQ;SMU1;SNRNP25;SNRNP35;SNRNP40;SNRNP48;SNRPA1;SNRPB;SNRPD1;SNRPD2;SNRPD3;SNRPF;SNRPG;SNRPN;SON;SREK1;SREK1IP1;SRPK1;SRPK2;SRRM1;SRRM4;SRSF11;SRSF2;SRSF3;SRSF4;SRSF7;SRSF8;SUGP1;SUGP2;SYNCRIP;TAF15;TARDBP;TCERG1;THOC1;THOC2;THOC3;THOC5;THOC6;THOC7;THRAP3;TIA1;TTF2;U2AF1;UMOD;USB1;USP39;VIRMA;WBP11;WBP4;WT1;WTAP;YBX1;YJU2;YJU2B;ZC3H13;ZCRB1;ZMAT5;ZNF326;ZNF638;ZNF830;ZPR1;ZRANB2",3,"NOVA1;PPARGC1A;RBM47","up",13.4848083544591,0.22247257218216,0.999909685795425,1
"up","RNA transport",8,"ATXN2;CKAP5;HNRNPA2B1;NXF5;RBFOX1;SIDT1;SIDT2;YBX1",1,"SIDT2","up",0.687123992583904,1.45534140969163,0.512536006530206,1
"up","Rac protein signal transduction",20,"ABI2;BRK1;CDH13;CYFIP1;DBNL;DOCK5;ELMO1;EPS8;GARRE1;HACD3;HACE1;NCKAP1;NF1;NISCH;RAC1;RAC3;RHOG;TIAM1;WASF1;WASF2",1,"NISCH","up",1.71780998145976,0.582136563876652,0.834167005110402,1
"up","Rap protein signal transduction",6,"PLK2;RAP1BL;RAPGEF1;RAPGEF2;RAPGEF3;SGSM3",1,"PLK2","up",0.515342994437928,1.94045521292217,0.416600337332553,1
"up","Ras protein signal transduction",74,"ADRA2A;BRAP;CCNA2;CDK2;CDKN1A;CDKN2A;CSF1;DHCR24;DOK1;DOK2;DOK3;ERAS;FGF2;G3BP1;G3BP2;GNB1;GRAP;GRAP2;GRB2;IGF1;IQGAP3;KITLG;KSR1;KSR2;LAT;MAPKAPK5;MRAS;NF1;NTN1;PARK7;PLCE1;PLD1;PLK2;RABGEF1;RALA;RALB;RALGDS;RALGPS1;RALGPS2;RAPGEF1;RAPGEF2;RAPGEF3;RAPGEF4;RAPGEF5;RAPGEF6;RAPGEFL1;RASGEF1A;RASGEF1B;RASGEF1C;RASGRF1;RASGRF2;RASGRP1;RASGRP2;RASGRP3;RASGRP4;RASSF1;RB1;RFXANK;RGL1;RGL2;RGL3;RGL4;RIT1;RIT2;RRAS;RRAS2;SDCBP;SHTN1;SOS1;SOS2;SYNGAP1;TP53;USP50;USP8",3,"PLCE1;PLK2;RRAS2","up",6.35589693140111,0.472002619359448,0.958865247040783,1
"up","Rho protein signal transduction",59,"ADGRG1;ADRA2A;AGTR1;ARHGAP1;ARHGAP27;ARHGAP29;ARHGAP35;ARHGAP4;ARHGAP5;ARHGAP6;ARHGDIA;ARHGDIB;ARHGDIG;ARHGEF1;ARHGEF11;ARHGEF12;ARHGEF3;ARHGEF7;BCL6;CDC42EP1;CDC42EP2;CDC42EP3;CDC42EP4;CDC42EP5;CDH13;CELSR1;CFL1;COL1A2;CTNNAL1;EPS8;EPS8L1;EPS8L2;EPS8L3;GNA12;GNA13;HACD3;ITGA3;LIMK1;LRRK2;MYO9B;NGFR;PDPN;PHACTR4;PLEKHG5;PLEKHG7;PTH;RACGAP1;RHOA;RHOB;RHOD;RHOG;RIPOR1;ROCK1;ROCK2;ROPN1B;RTKN;SYNJ2BP;TAX1BP3;WAS",3,"ARHGEF12;CELSR1;COL1A2","up",5.06753944530629,0.59200328529829,0.892036931788633,1
"up","Roundabout signaling pathway",5,"MYO9B;RHOA;ROBO1;SLIT2;SLIT3",1,"ROBO1","up",0.42945249536494,2.32854625550661,0.361772266029451,1
"up","SCF-dependent proteasomal ubiquitin-dependent protein catabolic process",40,"AMN1;BTRC;CCNF;CUL1;CUL2;CUL5;DMAC2;FBXL13;FBXL14;FBXL15;FBXL16;FBXL17;FBXL2;FBXL20;FBXL3;FBXL4;FBXL5;FBXL6;FBXL7;FBXO17;FBXO2;FBXO27;FBXO3;FBXO31;FBXO38;FBXO39;FBXO4;FBXO44;FBXO48;FBXO6;FBXO9;FBXW11;FBXW4;FBXW5;FBXW7;KIF14;RBX1;SKP1;SKP2;WWTR1",1,"FBXL5","up",3.43561996291952,0.291068281938326,0.972538558649426,1
"up","SMAD protein signal transduction",21,"BECN1;BMPER;CITED1;HIPK2;INHBA;MAP1LC3A;PIAS2;PML;RUNX2;SMAD1;SMAD2;SMAD3;SMAD4;SMAD5;SMAD6;SMAD7;SMAD9;TGFBR2;WWTR1;ZMIZ1;ZMIZ2",3,"PML;SMAD7;TGFBR2","up",1.80370048053275,1.66324732536186,0.267722333158719,1
"up","SNARE complex assembly",11,"SNAP25;SNCA;STX4;STXBP1;STXBP6;UVRAG;VAMP1;VAMP2;VAMP3;VAMP4;VAMP8",2,"SNCA;STXBP6","up",0.944795489802868,2.11686023227873,0.242738508692071,1
"up","SREBP signaling pathway",9,"ARHGEF10L;EIF2A;ERLIN1;ERLIN2;INSIG1;INSIG2;SCAP;SREBF1;SREBF2",2,"ERLIN2;SREBF1","up",0.773014491656892,2.58727361722956,0.177486382314186,1
"up","SRP-dependent cotranslational protein targeting to membrane, translocation",8,"SEC61A1;SEC61A2;SEC61B;SRP54;TRAM1;TRAM1L1;TRAM2;ZFAND2B",1,"TRAM2","up",0.687123992583904,1.45534140969163,0.512536006530206,1
"up","Schwann cell development",12,"CDK5;ERBB2;ERBB3;GRB2;LAMB2;MAP2K1;MAP2K2;MAPK1;MAPK3;MED12;NF1;SOS1",1,"LAMB2","up",1.03068598887586,0.970227606461087,0.659688411118299,1
"up","Schwann cell differentiation",7,"ADGRG6;EGR2;ERBB3;GPC1;LAMA2;NAB1;NAB2",1,"GPC1","up",0.601233493510916,1.66324732536186,0.46672020389786,1
"up","T cell activation",56,"ADA;AZI2;CASP8;CD2;CD27;CD276;CD28;CD3E;CD3G;CD44;CD7;CD70;CD80;CD84;CD86;CD8A;CD8B;CHRFAM7A;CLEC7A;CUL4A;DCAF12;DDOST;DPP4;FKBP1A;FOXP3;GRB2;HSH2D;HSPD1;ICOSLG;IL4;IRF4;ITK;KIF13B;LAG3;LAT;LY9;NCK1;NCK2;NLRC3;PPP3CA;PPP3CB;PTPN6;PTPRC;RASGRP1;RBX1;SLA2;SLAMF6;SLAMF7;SLAMF9;SMAD3;SOS1;TNFSF14;TRAF2;TREML2;WAS;ZAP70",3,"ADA;DPP4;PPP3CA","up",4.80986794808733,0.623717747010699,0.870303749492915,1
"up","T cell costimulation",36,"AKT1;CARD11;CAV1;CCL19;CCL21;CD160;CD24;CD274;CD28;CD3E;CD40LG;CD5;CD80;CD86;CSK;DPP4;EFNB1;EFNB2;EFNB3;HHLA2;ICOS;KLRK1;LGALS1;MAP3K8;MTOR;PDCD1LG2;PDPK1;PTPN11;PTPN6;SPN;TMIGD2;TNFRSF13C;TNFRSF14;TNFSF13B;TNFSF14;VAV1",3,"CAV1;CD24;DPP4","up",3.09205796662757,0.970227606461087,0.607939878962109,1
"up","T cell differentiation",35,"CD4;CHD7;DLL4;DTX1;EGR1;GATA3;GPR89A;GPR89B;IKZF3;IL2;JAG2;KDELR1;LEP;LEPR;LFNG;LMBR1L;NHEJ1;NRARP;PATZ1;PIK3R1;PIK3R2;PIK3R3;PKNOX1;PPP3CB;PTPN2;PTPN22;PTPRC;RHOH;RUNX2;SOX4;SP3;TRAF3IP2;VAV1;WNT10B;ZAP70",2,"LFNG;PIK3R3","up",3.00616746755458,0.665298930144745,0.815155771175571,1
"up","T cell differentiation in thymus",32,"ADA;ADAM17;B2M;BCL11B;BCL2;CDK6;CTNNB1;DNAJA3;FADD;FZD5;FZD7;FZD8;GBA1;GLI3;IL2RG;IL7R;LIG4;MAFB;NCAPH2;NKAP;PSMB11;RAG1;RAG2;RIPK3;RPS6;SHH;STAT5B;TP53;WNT1;ZBTB1;ZFP36L1;ZFP36L2",3,"ADA;CDK6;GBA1","up",2.74849597033562,1.09150605726872,0.526421697456944,1
"up","T cell migration",10,"CCL20;FUT7;GNAI1;GPR15;ITGB7;MSN;MYO1G;S1PR1;SELENOK;ZAP70",1,"S1PR1","up",0.85890499072988,1.1642731277533,0.592701574973754,1
"up","T cell proliferation",41,"ARMC5;CCND3;CD151;CD70;CORO1A;CTPS1;DLG1;EBI3;EFNB1;FKBP1B;GJA1;HES1;IL12B;IL20RB;IL23A;KITLG;LMBR1L;MALT1;MSN;NCSTN;P2RX7;PDE5A;PELI1;PPP3CB;PRDX2;PSMB10;PTPN6;RASGRP1;RC3H1;RC3H2;SASH3;SCGB1A1;SELENOK;SH2D2A;SHH;SPN;TGFB1;TNFRSF4;TNFSF13B;TNFSF14;TSPAN32",2,"DLG1;EBI3","up",3.52151046199251,0.567938111099173,0.878048472832148,1
"up","T cell receptor signaling pathway",92,"ADA;BCL10;BTK;BTN1A1;BTN2A1;BTN2A2;BTN3A1;BTN3A2;BTN3A3;BTNL2;BTNL3;BTNL8;BTNL9;CACNB3;CACNB4;CBLB;CD247;CD276;CD28;CD2AP;CD3D;CD3E;CD3G;CD8A;CD8B;CSK;CTLA4;DENND1B;EIF2B1;EIF2B2;EIF2B3;EIF2B4;EIF2B5;ERMAP;FCHO1;FOXP3;FYB1;FYB2;GATA3;HHLA2;ICOSLG;IKBKB;IKBKG;INPP5D;ITK;LAT;LCP2;LIME1;MALT1;MAP3K7;MAPK1;NFKBID;NFKBIZ;PDE4B;PDE4D;PLCG1;PLCG2;PRAM1;PRKD2;PSEN1;PTPN22;PTPN6;PTPRC;PTPRJ;RBCK1;RC3H1;RC3H2;RIPK2;RNF31;SHB;SKAP1;SLC39A6;SPPL3;STK11;STOML2;TEC;THEMIS2;THY1;TNFRSF21;TRAC;TRAF6;TRBC1;TRDC;TRGC1;TRGC2;TXK;UBE2N;VTCN1;WNK1;ZAP70;ZC3H12A;ZNF683",2,"ADA;TNFRSF21","up",7.9019259147149,0.253102853859414,0.99753905439448,1
"up","T-helper 1 type immune response",7,"BCL3;EBI3;IL12B;IL18;IL18BP;TLR4;TRAF6",1,"EBI3","up",0.601233493510916,1.66324732536186,0.46672020389786,1
"up","T-helper 17 cell lineage commitment",10,"BATF;IL6;IL6R;IL6ST;IRF4;JAK1;LY9;SLAMF6;SOCS3;STAT3",1,"STAT3","up",0.85890499072988,1.1642731277533,0.592701574973754,1
"up","TORC2 signaling",8,"MAPKAP1;MTOR;PINK1;PRR5;PRR5L;RICTOR;SESN3;SYAP1",2,"PRR5L;SESN3","up",0.687123992583904,2.91068281938326,0.146009585471434,1
